,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
90,Two Brewers,Leisure Places,Pub,GB,121 Whitecross St,51.5224884,-0.0928938,"{'type': 'Point', 'coordinates': (51.5224884, -0.0928938)}"
91,The Tokenhouse,Leisure Places,Pub,GB,4 Moorgate,51.51524098273658,-0.08924522803874879,"{'type': 'Point', 'coordinates': (51.51524098273658, -0.08924522803874879)}"
92,Kings Arms,Leisure Places,Pub,GB,27 Wormwood St (London Wall),51.51630130108053,-0.08290043439688612,"{'type': 'Point', 'coordinates': (51.51630130108053, -0.08290043439688612)}"
93,Hamilton Hall  (Wetherspoon),Leisure Places,Pub,GB,Bishopsgate (at Liverpool St),51.51743583353309,-0.08099198341369629,"{'type': 'Point', 'coordinates': (51.51743583353309, -0.08099198341369629)}"
94,Sports Bar & Grill,Leisure Places,Pub,GB,174-180 Old St,51.52524167481682,-0.09006104660716119,"{'type': 'Point', 'coordinates': (51.52524167481682, -0.09006104660716119)}"
95,The Shakespeare,Leisure Places,Pub,GB,2 Goswell Rd,51.521546397158524,-0.0971839954809288,"{'type': 'Point', 'coordinates': (51.521546397158524, -0.0971839954809288)}"
96,Red Lion,Leisure Places,Pub,GB,41 Hoxton Sq (at Hoxton St),51.52811138327058,-0.0801313000310231,"{'type': 'Point', 'coordinates': (51.52811138327058, -0.0801313000310231)}"
97,The Whitecross Tap,Leisure Places,Pub,GB,142-146 Whitecross Street,51.5241338,-0.0934997,"{'type': 'Point', 'coordinates': (51.5241338, -0.0934997)}"
98,The Lamb Tavern,Leisure Places,Pub,GB,10-12 Leadenhall Market,51.512820833673466,-0.08341259658710774,"{'type': 'Point', 'coordinates': (51.512820833673466, -0.08341259658710774)}"
99,Wood Street Bar & Restaurant,Leisure Places,Pub,GB,Fore St,51.518561273461025,-0.09313188644617397,"{'type': 'Point', 'coordinates': (51.518561273461025, -0.09313188644617397)}"
100,The Conductor,Leisure Places,Pub,GB,1 Fleet Pl,51.51600660269584,-0.10351048710253963,"{'type': 'Point', 'coordinates': (51.51600660269584, -0.10351048710253963)}"
101,The Buxton,Leisure Places,Pub,GB,42 Osborn Street,51.51721,-0.070606,"{'type': 'Point', 'coordinates': (51.51721, -0.070606)}"
102,Rising Sun,Leisure Places,Pub,GB,38 Cloth Fair,51.51911688191094,-0.0998243477274141,"{'type': 'Point', 'coordinates': (51.51911688191094, -0.0998243477274141)}"
103,The White Horse,Leisure Places,Pub,GB,2 Exchange Sq (Appold St),51.51989444433165,-0.0814085288423005,"{'type': 'Point', 'coordinates': (51.51989444433165, -0.0814085288423005)}"
104,The Phoenix,Leisure Places,Pub,GB,26 Throgmorton St. (Old Broad St.),51.514885484299775,-0.08561743462848569,"{'type': 'Point', 'coordinates': (51.514885484299775, -0.08561743462848569)}"
105,Sekforde,Leisure Places,Pub,GB,34 Sekforde Street,51.52435237715077,-0.10451125106462061,"{'type': 'Point', 'coordinates': (51.52435237715077, -0.10451125106462061)}"
106,Bishops Finger,Leisure Places,Pub,GB,9 W Smithfield,51.51858586504274,-0.10190178601112944,"{'type': 'Point', 'coordinates': (51.51858586504274, -0.10190178601112944)}"
107,Hoxton Cabin,Leisure Places,Pub,GB,"132 Kingsland Rd, London E28DP",51.53064716529195,-0.07695036975122964,"{'type': 'Point', 'coordinates': (51.53064716529195, -0.07695036975122964)}"
108,The Three Cranes,Leisure Places,Pub,GB,28 Garlick Hill,51.512161178468716,-0.09383603931248642,"{'type': 'Point', 'coordinates': (51.512161178468716, -0.09383603931248642)}"
