,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
316,HarbourFront 6,Travelling Stations,Light Rail Station,SG,Singapore,1.279825,103.839092,"{'type': 'Point', 'coordinates': (1.279825, 103.839092)}"
317,トルーパーのノースイーストライン,Travelling Stations,Light Rail Station,SG,Japan North East Line,1.31155,103.850498,"{'type': 'Point', 'coordinates': (1.31155, 103.850498)}"
318,小印度,Travelling Stations,Light Rail Station,SG,Singapore,1.312293,103.855093,"{'type': 'Point', 'coordinates': (1.312293, 103.855093)}"
319,VivoCity Station,Travelling Stations,Light Rail Station,SG,"VivoCity, Lobby L, Level 3 (1 HarbourFront Walk)",1.265073189693106,103.82261299037599,"{'type': 'Point', 'coordinates': (1.265073189693106, 103.82261299037599)}"
320,Sentosa Express,Travelling Stations,Light Rail Station,SG,Around Sentosa,1.2650925635412393,103.82229120448892,"{'type': 'Point', 'coordinates': (1.2650925635412393, 103.82229120448892)}"
321,Esplanade Park,Parks,Park,SG,Connaught Dr. (Opp Padang & City Hall),1.2889675708353954,103.85358044117562,"{'type': 'Point', 'coordinates': (1.2889675708353954, 103.85358044117562)}"
322,Hong Lim Park,Parks,Park,SG,New Bridge Rd. (Upper Pickering St.),1.2866816363786384,103.84645806666519,"{'type': 'Point', 'coordinates': (1.2866816363786384, 103.84645806666519)}"
323,Fort Canning Park,Parks,Park,SG,Cox Terrace (Canning Rise),1.2950747972372088,103.84642124176025,"{'type': 'Point', 'coordinates': (1.2950747972372088, 103.84642124176025)}"
324,The Merlion,Parks,Outdoor Sculpture,SG,Merlion Park (1 Fullerton Rd),1.286906421390687,103.85435611180665,"{'type': 'Point', 'coordinates': (1.286906421390687, 103.85435611180665)}"
325,Telok Ayer Park,Parks,Park,SG,Singapore,1.2801500581533445,103.84585389541125,"{'type': 'Point', 'coordinates': (1.2801500581533445, 103.84585389541125)}"
326,Ann Siang Hill Park,Parks,Park,SG,Singapore,1.2806267056484886,103.8464105129242,"{'type': 'Point', 'coordinates': (1.2806267056484886, 103.8464105129242)}"
327,The Civilian War Memorial,Parks,Park,SG,Nicoll Highway (btw Bras Basah Rd & Stamford Rd),1.292752,103.85477,"{'type': 'Point', 'coordinates': (1.292752, 103.85477)}"
328,Ann Siang Hill,Parks,Other Great Outdoors,SG,Ann Siang Road (Ann Siang Road),1.2815049423709581,103.84549022833018,"{'type': 'Point', 'coordinates': (1.2815049423709581, 103.84549022833018)}"
329,One Fullerton,Parks,Plaza,SG,1 Fullerton Rd.,1.2857966380343786,103.85418059470722,"{'type': 'Point', 'coordinates': (1.2857966380343786, 103.85418059470722)}"
330,Raffles Place Open Space Park,Parks,Park,SG,Raffles Pl.,1.2841341563392057,103.85146379470825,"{'type': 'Point', 'coordinates': (1.2841341563392057, 103.85146379470825)}"
331,Duxton Plain Park,Parks,Park,SG,Yan Kit Rd,1.277827177340126,103.84172201156616,"{'type': 'Point', 'coordinates': (1.277827177340126, 103.84172201156616)}"
332,Speaker's Corner,Parks,Park,SG,Hong Lim Park (20 Upper Pickering St.),1.2865602249654815,103.84641277454006,"{'type': 'Point', 'coordinates': (1.2865602249654815, 103.84641277454006)}"
333,Sands SkyPark,Parks,Roof Deck,SG,1 Bayfront Ave. (Marina Bay Sands),1.284642637495982,103.86088735211888,"{'type': 'Point', 'coordinates': (1.284642637495982, 103.86088735211888)}"
334,Youth Olympic Park,Parks,Park,SG,Raffles Avenue,1.2889392152054389,103.86025012800003,"{'type': 'Point', 'coordinates': (1.2889392152054389, 103.86025012800003)}"
335,Prudential Tower Garden,Parks,Park,SG,Singapore,1.2827376802108117,103.84932848589554,"{'type': 'Point', 'coordinates': (1.2827376802108117, 103.84932848589554)}"
336,21st Floor Sky Garden,Parks,Park,SG,Straits Trading Building,1.285424,103.852443,"{'type': 'Point', 'coordinates': (1.285424, 103.852443)}"
337,Telok Ayer Green,Parks,Park,SG,Amoy St. (Boon Tat St.),1.2814409205498796,103.84756612844966,"{'type': 'Point', 'coordinates': (1.2814409205498796, 103.84756612844966)}"
338,Fort Canning Lighthouse @ Fort Canning Hill,Parks,Lighthouse,SG,Fort Canning Hill,1.2917840356166008,103.84787793974996,"{'type': 'Point', 'coordinates': (1.2917840356166008, 103.84787793974996)}"
339,Singapore's Colonial History Walking Trail | Fort Canning Park,Parks,Park,SG,Fort Canning Park,1.2958049264371232,103.84730729680737,"{'type': 'Point', 'coordinates': (1.2958049264371232, 103.84730729680737)}"
340,Central Fire Station,Parks,Fire Station,SG,62 Hill St.,1.292384572291404,103.84950782668285,"{'type': 'Point', 'coordinates': (1.292384572291404, 103.84950782668285)}"
341,Pearl's Hill City Park,Parks,Park,SG,Pearl's Hill Terrace,1.2842414177524333,103.83983373641968,"{'type': 'Point', 'coordinates': (1.2842414177524333, 103.83983373641968)}"
342,Parliament House,Parks,Government Building,SG,1 Parliament Pl,1.289881355705951,103.85010413226689,"{'type': 'Point', 'coordinates': (1.289881355705951, 103.85010413226689)}"
343,The Foothills,Parks,Park,SG,Fort Canning Park (70 River Valley Road),1.2919588797004429,103.84586033106027,"{'type': 'Point', 'coordinates': (1.2919588797004429, 103.84586033106027)}"
344,Tanjong Pagar Ricoh Park,Parks,Park,SG,Maxwell Road,1.2794760512137504,103.84659515633203,"{'type': 'Point', 'coordinates': (1.2794760512137504, 103.84659515633203)}"
345,Fort Canning Green,Parks,Park,SG,Fort Canning Park (Cox Terrace),1.2956550642927085,103.84748565989155,"{'type': 'Point', 'coordinates': (1.2956550642927085, 103.84748565989155)}"
346,NS Square (The Float @ Marina Bay),Parks,Event Space,SG,20 Raffles Ave,1.2881671823763388,103.85899543762207,"{'type': 'Point', 'coordinates': (1.2881671823763388, 103.85899543762207)}"
347,Jubilee Park,Parks,Playground,SG,Fort Canning Park (Clemenceau Avenue / River Valley Road),1.292984,103.845224,"{'type': 'Point', 'coordinates': (1.292984, 103.845224)}"
348,Marina Bay Sands Boardwalk,Parks,Waterfront,SG,10 Bayfront Avenue,1.284048347205377,103.85849118232727,"{'type': 'Point', 'coordinates': (1.284048347205377, 103.85849118232727)}"
349,War Memorial Park,Parks,Park,SG,Nicoll Highway (Btw Bras Basah Rd & Stamford Rd),1.2928437684040126,103.85474681854248,"{'type': 'Point', 'coordinates': (1.2928437684040126, 103.85474681854248)}"
350,Smoking Point At Sky Terrace,Parks,Park,SG,Twenty Anso (20 Anson),1.2774926564687237,103.84590263871891,"{'type': 'Point', 'coordinates': (1.2774926564687237, 103.84590263871891)}"
351,Trees of the Fort,Parks,Trail,SG,Cox Terrace (Fort Canning Park),1.2951425962529903,103.8480376389752,"{'type': 'Point', 'coordinates': (1.2951425962529903, 103.8480376389752)}"
352,Stamford Green,Parks,Park,SG,Stamford Road (Fort Canning Park),1.2957934455298497,103.8485562801361,"{'type': 'Point', 'coordinates': (1.2957934455298497, 103.8485562801361)}"
353,Tanjong Pagar Park,Parks,Park,SG,Singapore,1.276641,103.846735,"{'type': 'Point', 'coordinates': (1.276641, 103.846735)}"
354,Tras Link Park,Parks,Park,SG,078867,1.2764468,103.843704,"{'type': 'Point', 'coordinates': (1.2764468, 103.843704)}"
355,Bras Basah Park,Parks,Park,SG,9 Bras Basah Rd (opposite the Art Museum),1.2981691888318039,103.84918743740552,"{'type': 'Point', 'coordinates': (1.2981691888318039, 103.84918743740552)}"
356,PororoPark Singapore,Parks,Theme Park,SG,"6 Raffles Boulevard, Marina Square (#02-29)",1.2906324935849494,103.85731850879205,"{'type': 'Point', 'coordinates': (1.2906324935849494, 103.85731850879205)}"
357,Church of Saints Peter and Paul,Parks,Church,SG,225A Queen St.,1.2977517542721104,103.85155435068292,"{'type': 'Point', 'coordinates': (1.2977517542721104, 103.85155435068292)}"
358,Boon Tat Street,Parks,Road,SG,Boon Tat St.,1.281458194654407,103.84811123956645,"{'type': 'Point', 'coordinates': (1.281458194654407, 103.84811123956645)}"
359,Lim Bo Seng Memorial,Parks,Monument / Landmark,SG,Off Connaught Drive,1.2884956865157946,103.85307058096991,"{'type': 'Point', 'coordinates': (1.2884956865157946, 103.85307058096991)}"
360,Tan Kim Seng Fountain,Parks,Monument / Landmark,SG,Connaught Drive,1.291162442591032,103.85420270286477,"{'type': 'Point', 'coordinates': (1.291162442591032, 103.85420270286477)}"
